Postcode,Suburb,State,Lat,Lon,Category
3958,BUFFALO,VIC,-38.640,146.070,Delivery Area
3737,BUFFALO RIVER,VIC,-36.980,146.780,Delivery Area
3314,BULART,VIC,-37.590,141.940,Delivery Area
3890,BULDAH,VIC,-37.270,149.140,Delivery Area
3586,BULGA,VIC,-35.300,143.360,Delivery Area
3377,BULGANA,VIC,-37.280,142.930,Delivery Area
3428,BULLA,VIC,-37.640,144.800,Delivery Area
3266,BULLAHARRE,VIC,-38.340,143.140,Delivery Area
3352,BULLAROOK,VIC,-37.380,143.670,Delivery Area
3461,BULLARTO,VIC,-37.390,144.220,Delivery Area
3461,BULLARTO SOUTH,VIC,-37.390,144.220,Delivery Area
3105,BULLEEN,VIC,-37.770,145.080,Delivery Area
3437,BULLENGAROOK,VIC,-37.520,144.480,Delivery Area
3700,BULLIOH,VIC,-36.180,147.340,Delivery Area
3875,BULLUMWAAL,VIC,-37.830,147.630,Delivery Area
3821,BULN BULN,VIC,-38.100,145.920,Delivery Area
3821,BULN BULN EAST,VIC,-38.100,145.920,Delivery Area
3902,BUMBERRAH,VIC,-37.790,147.830,Delivery Area
3634,BUNBARTHA,VIC,-36.220,145.340,Delivery Area
3851,BUNDALAGUAH,VIC,-38.040,147.080,Delivery Area
3730,BUNDALONG,VIC,-36.030,146.080,Delivery Area
3730,BUNDALONG SOUTH,VIC,-36.030,146.080,Delivery Area
3898,BUNDARA,VIC,-37.020,147.470,Delivery Area
3342,BUNDING,VIC,-37.600,144.230,Delivery Area
3083,BUNDOORA,VIC,-37.700,145.070,Delivery Area
